Time,Vin,RawSignal,Event
Verified data,Verified data,For Reference Only,For Reference Only
1.270,-4473.806152344,-7.936039925,0
1.272,-4487.657714844,-16.945528030,0
1.274,-4490.686523438,-15.535555840,0
1.276,-4480.667968750,-4.290819645,0
1.278,-4475.830078125,0.425437003,0
1.280,-4473.756347656,1.943690658,0
1.282,-4471.531250000,3.242548943,0
1.284,-4468.016601563,5.255527973,0
1.286,-4473.891113281,-0.481625319,0
1.288,-4486.060546875,-9.839344025,0
1.290,-4485.925781250,-7.547892570,0
1.292,-4473.593261719,3.721067429,0
1.294,-4469.711914063,5.913160324,0
1.296,-4477.285156250,-1.291352630,0
1.298,-4474.759765625,0.959842980,0
1.300,-4468.272460938,5.792345524,0
1.302,-4470.754394531,2.574459791,0
1.304,-4478.254394531,-3.830644369,0
1.306,-4486.339843750,-9.267953873,0
1.308,-4505.529785156,-22.133716583,0
1.310,-4546.094726563,-48.765190125,0
1.312,-4588.354492188,-70.796104431,0
1.314,-4609.205078125,-71.280036926,0
1.316,-4630.936523438,-72.341239929,0
1.318,-4643.922851563,-66.365036011,0
1.320,-4636.650878906,-45.960666656,0
1.322,-4642.752929688,-40.492565155,0
1.324,-4641.763183594,-30.723915100,0
1.326,-4645.963867188,-27.163549423,0
1.328,-4668.695312500,-38.806415558,0
1.330,-4631.796386719,-1.483826637,0
1.332,-4511.281250000,92.578842163,0
1.334,-4339.967773438,205.246856689,0
1.336,-4108.242675781,339.862518311,0
1.338,-3838.043701172,474.486297607,0
1.340,-3545.622314453,596.475891113,0
